Date,Open,High,Low,Close,Adj Close,Volume,ticker
2024-07-12,69.9000015258789,70.02999877929688,69.16999816894531,69.23999786376953,69.04319763183594,12145300,WMT
2024-07-15,69.30000305175781,69.97000122070312,69.30000305175781,69.61000061035156,69.41214752197266,10171100,WMT
2024-07-16,69.81999969482422,70.23999786376953,69.58000183105469,69.98999786376953,69.79106140136719,9836800,WMT
2024-07-17,70.18000030517578,71.0999984741211,69.94999694824219,71.02999877929688,70.82810974121094,13533800,WMT
2024-07-18,70.68000030517578,71.19000244140625,70.43000030517578,70.81999969482422,70.61870574951172,10682700,WMT
2024-07-19,71.19999694824219,71.33000183105469,70.6500015258789,70.75,70.54890441894531,11665500,WMT
2024-07-22,70.86000061035156,71.26000213623047,70.2300033569336,70.37999725341797,70.1799545288086,12666100,WMT
2024-07-23,70.47000122070312,70.69999694824219,70.11000061035156,70.6500015258789,70.4491958618164,9263600,WMT
2024-07-24,70.5199966430664,70.83999633789062,70.33999633789062,70.5999984741211,70.39933013916016,22490800,WMT
2024-07-25,70.5999984741211,70.7699966430664,69.94999694824219,70.0199966430664,69.82097625732422,18821200,WMT
2024-07-26,70.2300033569336,70.23999786376953,68.83000183105469,69.77999877929688,69.5816650390625,16789300,WMT
2024-07-29,69.8499984741211,69.9000015258789,69.12999725341797,69.62000274658203,69.422119140625,10315300,WMT
2024-07-30,69.55000305175781,69.8499984741211,68.9800033569336,69.19000244140625,68.99333953857422,12522500,WMT
2024-07-31,69.18000030517578,69.25,68.29000091552734,68.63999938964844,68.44490051269531,22908800,WMT
2024-08-01,68.91000366210938,69.80000305175781,68.5199966430664,69.79000091552734,69.59163665771484,17275500,WMT
2024-08-02,69.5999984741211,70.23999786376953,67.73999786376953,68.45999908447266,68.26541137695312,23578700,WMT
2024-08-05,68.0999984741211,68.58000183105469,66.91000366210938,67.58999633789062,67.39788818359375,20770500,WMT
2024-08-06,67.83999633789062,68.62999725341797,67.68000030517578,67.73999786376953,67.5474624633789,14815100,WMT
2024-08-07,67.87000274658203,68.01000213623047,66.80999755859375,66.91000366210938,66.7198257446289,18499200,WMT
2024-08-08,66.83999633789062,67.91999816894531,66.66999816894531,67.66000366210938,67.46768951416016,12489800,WMT
2024-08-09,67.8499984741211,68.22000122070312,67.33000183105469,67.94999694824219,67.7568588256836,13805600,WMT
2024-08-12,68.33999633789062,69.22000122070312,68.06999969482422,68.69999694824219,68.50473022460938,17385300,WMT
2024-08-13,68.43000030517578,68.61000061035156,67.13999938964844,68.12999725341797,67.93634796142578,26557900,WMT
2024-08-14,67.91999816894531,68.79000091552734,67.8499984741211,68.66000366210938,68.46485137939453,22928600,WMT
2024-08-15,74.12000274658203,74.44000244140625,72.77999877929688,73.18000030517578,72.97200012207031,49567500,WMT
2024-08-16,72.69999694824219,73.61000061035156,72.5199966430664,73.44999694824219,73.44999694824219,19872100,WMT
2024-08-19,73.38999938964844,73.9800033569336,73.33999633789062,73.72000122070312,73.72000122070312,13709300,WMT
2024-08-20,73.75,74.75,73.72000122070312,74.54000091552734,74.54000091552734,14434000,WMT
2024-08-21,75.30000305175781,75.58000183105469,74.58999633789062,75.23999786376953,75.23999786376953,14832000,WMT
2024-08-22,75.37000274658203,76.22000122070312,75.1500015258789,75.58000183105469,75.58000183105469,16511100,WMT
2024-08-23,75.5999984741211,75.80999755859375,75.01000213623047,75.69999694824219,75.69999694824219,12284700,WMT
2024-08-26,75.9000015258789,76.20500183105469,75.56999969482422,76.02999877929688,76.02999877929688,7828507,WMT
2023-08-28,145.41000366210938,146.74000549316406,145.2100067138672,146.02000427246094,140.4434051513672,3561100,IBM
2023-08-29,146.3000030517578,146.72999572753906,145.6199951171875,146.4499969482422,140.8569793701172,2778100,IBM
2023-08-30,146.4199981689453,146.9199981689453,145.75,146.86000061035156,141.25132751464844,2245400,IBM
2023-08-31,146.94000244140625,147.72999572753906,146.5399932861328,146.8300018310547,141.22247314453125,3885900,IBM
2023-09-01,147.25999450683594,148.10000610351562,146.9199981689453,147.94000244140625,142.2900848388672,2727500,IBM
2023-09-05,147.91000366210938,149.0,147.57000732421875,148.1300048828125,142.4728240966797,3731300,IBM
2023-09-06,147.66000366210938,148.3300018310547,147.1199951171875,148.05999755859375,142.40550231933594,2932200,IBM
2023-09-07,148.1300048828125,148.77999877929688,147.39999389648438,147.52000427246094,141.88613891601562,3332900,IBM
2023-09-08,147.35000610351562,148.58999633789062,147.25999450683594,147.67999267578125,142.04000854492188,3722800,IBM
2023-09-11,148.57000732421875,148.77999877929688,147.5800018310547,148.3800048828125,142.71328735351562,3273600,IBM
2023-09-12,147.9199981689453,148.0,145.8000030517578,146.3000030517578,140.7127227783203,4457700,IBM
2023-09-13,145.9499969482422,146.97999572753906,145.9199981689453,146.5500030517578,140.9531707763672,2627800,IBM
2023-09-14,147.3800048828125,147.72999572753906,146.47999572753906,147.35000610351562,141.72262573242188,2723100,IBM
2023-09-15,147.11000061035156,147.85000610351562,145.52999877929688,145.99000549316406,140.41455078125,6231400,IBM
2023-09-18,145.77000427246094,146.47999572753906,145.05999755859375,145.08999633789062,139.54891967773438,2508100,IBM
2023-09-19,145.0,146.72000122070312,144.66000366210938,146.52000427246094,140.92431640625,3945400,IBM
2023-09-20,148.36000061035156,151.92999267578125,148.1300048828125,149.8300018310547,144.10789489746094,9632400,IBM
2023-09-21,149.0,149.25,147.30999755859375,147.3800048828125,141.75146484375,4944600,IBM
2023-09-22,147.41000366210938,148.10000610351562,146.82000732421875,146.91000366210938,141.29940795898438,2562000,IBM
2023-09-25,146.57000732421875,147.42999267578125,146.25,146.47999572753906,140.88583374023438,2694200,IBM
2023-09-26,145.50999450683594,146.1699981689453,143.02000427246094,143.24000549316406,137.76959228515625,4824700,IBM
2023-09-27,143.6699981689453,143.82000732421875,141.75999450683594,143.1699981689453,137.70225524902344,4439800,IBM
2023-09-28,142.13999938964844,142.27999877929688,140.2100067138672,141.5800018310547,136.17295837402344,5783200,IBM
2023-09-29,142.0,142.1300048828125,139.61000061035156,140.3000030517578,134.9418487548828,5703600,IBM
2023-10-02,140.0399932861328,141.4499969482422,139.86000061035156,140.8000030517578,135.42274475097656,3275300,IBM
2023-10-03,140.8699951171875,141.63999938964844,140.0,140.38999938964844,135.02841186523438,3284400,IBM
2023-10-04,140.3699951171875,141.1999969482422,139.99000549316406,141.07000732421875,135.68247985839844,2637600,IBM
2023-10-05,140.89999389648438,141.6999969482422,140.19000244140625,141.52000427246094,136.1152801513672,3223900,IBM
2023-10-06,141.39999389648438,142.94000244140625,140.11000061035156,142.02999877929688,136.60577392578125,3511100,IBM
2023-10-09,142.3000030517578,142.39999389648438,140.67999267578125,142.1999969482422,136.769287109375,2354400,IBM
2023-10-10,142.60000610351562,143.4199981689453,141.72000122070312,142.11000061035156,136.6827392578125,3015800,IBM
2023-10-11,142.50999450683594,143.33999633789062,142.13999938964844,143.22999572753906,137.75994873046875,2511500,IBM
2023-10-12,142.50999450683594,142.92999267578125,140.9499969482422,141.24000549316406,135.84596252441406,3921100,IBM
2023-10-13,139.77000427246094,140.1199951171875,138.27000427246094,138.4600067138672,133.17214965820312,4582800,IBM
2023-10-16,139.27999877929688,139.77999877929688,138.52000427246094,139.2100067138672,133.8934783935547,3361500,IBM
2023-10-17,137.1199951171875,140.6199951171875,136.30999755859375,140.32000732421875,134.9611053466797,4172800,IBM
2023-10-18,140.0,140.42999267578125,139.5800018310547,139.97000122070312,134.6244659423828,3330000,IBM
2023-10-19,138.63999938964844,139.41000366210938,137.92999267578125,138.00999450683594,132.73931884765625,5314200,IBM
2023-10-20,138.14999389648438,139.27000427246094,137.1199951171875,137.16000366210938,131.92178344726562,4865300,IBM
2023-10-23,136.6300048828125,137.67999267578125,135.8699951171875,136.3800048828125,131.17156982421875,3457500,IBM
2023-10-24,136.74000549316406,137.97999572753906,136.0500030517578,137.7899932861328,132.52772521972656,3698000,IBM
2023-10-25,137.5,138.49000549316406,136.3300018310547,137.0800018310547,131.84483337402344,6472500,IBM
2023-10-26,142.1999969482422,144.41000366210938,141.5800018310547,143.75999450683594,138.2696990966797,11130200,IBM
2023-10-27,143.6199951171875,144.6999969482422,141.7100067138672,142.52000427246094,137.07708740234375,5469200,IBM
2023-10-30,143.19000244140625,144.5,142.5800018310547,142.6300048828125,137.182861328125,4204100,IBM
2023-10-31,143.0,144.75999450683594,142.58999633789062,144.63999938964844,139.11610412597656,6591800,IBM
2023-11-01,145.0,146.50999450683594,144.4499969482422,145.39999389648438,139.84706115722656,4750100,IBM
2023-11-02,145.77000427246094,147.10000610351562,144.83999633789062,147.00999450683594,141.39559936523438,3902700,IBM
2023-11-03,147.4499969482422,148.4499969482422,147.27999877929688,147.89999389648438,142.25161743164062,3510100,IBM
2023-11-06,147.88999938964844,149.22999572753906,147.85000610351562,148.97000122070312,143.28074645996094,4597200,IBM
2023-11-07,149.02999877929688,149.27999877929688,148.02999877929688,148.8300018310547,143.14608764648438,3549900,IBM
2023-11-08,149.25,149.67999267578125,147.58999633789062,148.02999877929688,142.37664794921875,3618600,IBM
2023-11-09,146.5500030517578,146.99000549316406,145.27999877929688,146.6199951171875,142.61981201171875,3412700,IBM
2023-11-10,147.44000244140625,149.1699981689453,146.85000610351562,149.02000427246094,144.954345703125,3179000,IBM
2023-11-13,148.4600067138672,148.49000549316406,147.35000610351562,148.10000610351562,144.0594482421875,2647200,IBM
2023-11-14,149.4499969482422,150.80999755859375,149.0500030517578,150.41000366210938,146.30642700195312,4321900,IBM
2023-11-15,150.39999389648438,153.22000122070312,150.39999389648438,152.5800018310547,148.417236328125,4632500,IBM
2023-11-16,153.0,153.35000610351562,152.1300048828125,153.05999755859375,148.88412475585938,3519200,IBM
2023-11-17,153.2899932861328,153.5,152.4600067138672,152.88999938964844,148.71876525878906,4426500,IBM
2023-11-20,152.50999450683594,154.67999267578125,152.35000610351562,154.35000610351562,150.13894653320312,3658500,IBM
2023-11-21,154.60000610351562,154.66000366210938,153.50999450683594,153.91000366210938,149.7109375,2859500,IBM
2023-11-22,154.5,155.7100067138672,154.16000366210938,155.1300048828125,150.8976593017578,3044700,IBM
2023-11-24,155.1300048828125,155.39999389648438,153.9199981689453,155.17999267578125,150.94627380371094,1799200,IBM
2023-11-27,154.99000549316406,156.13999938964844,154.75,155.57000732421875,151.32566833496094,4053100,IBM
2023-11-28,155.44000244140625,155.75,154.86000061035156,155.64999389648438,151.40345764160156,2666200,IBM
2023-11-29,156.14999389648438,157.50999450683594,156.02000427246094,156.41000366210938,152.14273071289062,3568900,IBM
2023-11-30,156.9499969482422,158.60000610351562,156.88999938964844,158.55999755859375,154.23406982421875,6740600,IBM
2023-12-01,158.41000366210938,160.58999633789062,158.0,160.5500030517578,156.16978454589844,4871000,IBM
2023-12-04,160.2899932861328,162.7899932861328,160.2899932861328,161.10000610351562,156.70477294921875,5779000,IBM
2023-12-05,160.75999450683594,162.47000122070312,160.72000122070312,161.38999938964844,156.98687744140625,4556700,IBM
2023-12-06,161.58999633789062,162.35000610351562,160.00999450683594,160.27999877929688,155.90713500976562,3555900,IBM
2023-12-07,161.0,161.47000122070312,159.97000122070312,160.22000122070312,155.84878540039062,3665500,IBM
2023-12-08,160.0,162.0399932861328,160.0,161.9600067138672,157.54132080078125,4560400,IBM
2023-12-11,162.67999267578125,163.64999389648438,161.9499969482422,163.50999450683594,159.04901123046875,6077200,IBM
2023-12-12,163.27000427246094,166.33999633789062,162.9199981689453,164.7100067138672,160.21629333496094,5292300,IBM
2023-12-13,164.3699951171875,164.97000122070312,162.74000549316406,163.6199951171875,159.156005859375,4989100,IBM
2023-12-14,162.92999267578125,163.5,160.14999389648438,162.91000366210938,158.4654083251953,6129800,IBM
2023-12-15,162.3000030517578,164.08999633789062,162.0399932861328,162.22999572753906,157.80393981933594,11015600,IBM
2023-12-18,162.22999572753906,163.3300018310547,161.5800018310547,162.74000549316406,158.30001831054688,3677300,IBM
2023-12-19,161.8000030517578,162.27999877929688,161.32000732421875,161.55999755859375,157.1522216796875,3766600,IBM
2023-12-20,161.2899932861328,161.8000030517578,160.00999450683594,160.0500030517578,155.6834259033203,4865800,IBM
2023-12-21,160.58999633789062,161.0800018310547,159.52999877929688,160.77999877929688,156.3935089111328,2982900,IBM
2023-12-22,161.10000610351562,162.41000366210938,161.0,162.13999938964844,157.71640014648438,2439800,IBM
2023-12-26,162.22999572753906,163.30999755859375,162.0500030517578,163.2100067138672,158.75721740722656,1772400,IBM
2023-12-27,163.13999938964844,163.63999938964844,162.67999267578125,163.4600067138672,159.00039672851562,3234600,IBM
2023-12-28,163.9600067138672,163.9600067138672,163.39999389648438,163.75,159.28248596191406,2071300,IBM
2023-12-29,163.75,164.17999267578125,162.8300018310547,163.5500030517578,159.0879364013672,2525600,IBM
2024-01-02,162.8300018310547,163.2899932861328,160.4600067138672,161.5,157.09385681152344,3825000,IBM
2024-01-03,161.0,161.72999572753906,160.0800018310547,160.10000610351562,155.73207092285156,4086100,IBM
2024-01-04,160.22000122070312,161.80999755859375,160.1699981689453,160.86000061035156,156.47132873535156,3212000,IBM
2024-01-05,159.91000366210938,160.5500030517578,158.6699981689453,159.16000366210938,154.81771850585938,4199400,IBM
2024-01-08,158.69000244140625,161.22000122070312,157.88999938964844,161.13999938964844,156.74368286132812,3321700,IBM
2024-01-09,160.0,160.47999572753906,159.50999450683594,160.0800018310547,155.71261596679688,2617200,IBM
2024-01-10,160.27999877929688,161.33999633789062,159.74000549316406,161.22999572753906,156.8312225341797,2967800,IBM
2024-01-11,161.02000427246094,162.22999572753906,160.2899932861328,162.16000366210938,157.73585510253906,3778200,IBM
2024-01-12,162.97000122070312,165.97999572753906,162.35000610351562,165.8000030517578,161.27655029296875,4956400,IBM
2024-01-16,165.8000030517578,167.25,165.33999633789062,166.9600067138672,162.4049072265625,4869600,IBM
2024-01-17,166.7899932861328,167.82000732421875,165.5,166.0800018310547,161.54891967773438,4288600,IBM
2024-01-18,166.49000549316406,166.99000549316406,165.0399932861328,166.83999633789062,162.28817749023438,3776900,IBM
2024-01-19,170.58999633789062,171.5800018310547,169.17999267578125,171.47999572753906,166.8015594482422,6925800,IBM
2024-01-22,172.82000732421875,174.4499969482422,172.39999389648438,172.8300018310547,168.11474609375,4926000,IBM
2024-01-23,172.89999389648438,174.02000427246094,172.47999572753906,173.94000244140625,169.19447326660156,3983500,IBM
2024-01-24,174.75999450683594,174.86000061035156,172.89999389648438,173.92999267578125,169.18472290039062,9097800,IBM
2024-01-25,184.9600067138672,196.89999389648438,184.8300018310547,190.42999267578125,185.2345733642578,29596200,IBM
2024-01-26,191.30999755859375,192.38999938964844,186.16000366210938,187.4199981689453,182.3066864013672,9895900,IBM
2024-01-29,187.4600067138672,189.4600067138672,186.0500030517578,187.13999938964844,182.0343475341797,6107900,IBM
2024-01-30,187.7100067138672,188.64999389648438,186.77000427246094,187.8699951171875,182.74441528320312,4575100,IBM
2024-01-31,187.0500030517578,187.64999389648438,183.13999938964844,183.66000366210938,178.64927673339844,8876100,IBM
2024-02-01,183.6300048828125,187.50999450683594,182.7100067138672,186.89999389648438,181.80087280273438,4669400,IBM
2024-02-02,187.10000610351562,187.38999938964844,185.6199951171875,185.7899932861328,180.72116088867188,4054200,IBM
2024-02-05,185.50999450683594,185.77999877929688,183.25999450683594,183.4199981689453,178.41583251953125,4379600,IBM
2024-02-06,183.5500030517578,184.67999267578125,183.0399932861328,183.41000366210938,178.40609741210938,3337600,IBM
2024-02-07,183.33999633789062,184.02000427246094,182.6300048828125,183.74000549316406,178.7270965576172,4841200,IBM
2024-02-08,182.6300048828125,184.5500030517578,181.49000549316406,184.36000061035156,180.96510314941406,5161200,IBM
2024-02-09,184.44000244140625,187.17999267578125,183.85000610351562,186.33999633789062,182.9086456298828,5064600,IBM
2024-02-12,185.89999389648438,186.47999572753906,184.02999877929688,186.16000366210938,182.7319793701172,4724000,IBM
2024-02-13,184.27999877929688,184.77000427246094,182.36000061035156,183.6999969482422,180.3172607421875,4290500,IBM
2024-02-14,185.0,185.0,182.25999450683594,183.57000732421875,180.18966674804688,3173400,IBM
2024-02-15,183.6199951171875,186.97999572753906,183.6199951171875,186.8699951171875,183.4288787841797,4714300,IBM
2024-02-16,186.6300048828125,188.9499969482422,185.9499969482422,187.63999938964844,184.18472290039062,4841900,IBM
2024-02-20,187.63999938964844,188.77000427246094,183.05999755859375,183.44000244140625,180.0620574951172,4247200,IBM
2024-02-21,182.55999755859375,183.02999877929688,178.75,179.6999969482422,176.3909149169922,4728500,IBM
2024-02-22,182.4499969482422,184.5500030517578,181.92999267578125,184.2100067138672,180.81788635253906,5078400,IBM
2024-02-23,184.89999389648438,186.4600067138672,184.57000732421875,185.72000122070312,182.30007934570312,3433800,IBM
2024-02-26,185.60000610351562,186.1300048828125,184.05999755859375,184.1300048828125,180.73934936523438,4620800,IBM
2024-02-27,184.16000366210938,185.1300048828125,182.6199951171875,184.8699951171875,181.46571350097656,3641400,IBM
2024-02-28,184.6300048828125,185.3699951171875,183.5500030517578,185.3000030517578,181.88780212402344,3216300,IBM
2024-02-29,186.14999389648438,186.85000610351562,184.69000244140625,185.02999877929688,181.62277221679688,6458500,IBM
2024-03-01,185.49000549316406,188.3800048828125,185.17999267578125,188.1999969482422,184.73439025878906,4017300,IBM
2024-03-04,187.75999450683594,193.89999389648438,187.60000610351562,193.05999755859375,189.50489807128906,7938300,IBM
2024-03-05,192.0,193.94000244140625,190.57000732421875,191.9499969482422,188.41534423828125,5653600,IBM
2024-03-06,193.5,198.1300048828125,192.9600067138672,196.16000366210938,192.54782104492188,6945800,IBM
2024-03-07,197.5800018310547,198.72999572753906,196.13999938964844,196.5399932861328,192.9208221435547,4604500,IBM
2024-03-08,196.05999755859375,197.77000427246094,194.3800048828125,195.9499969482422,192.34169006347656,3942500,IBM
2024-03-11,195.08999633789062,195.3800048828125,190.8800048828125,191.72999572753906,188.19940185546875,4725100,IBM
2024-03-12,192.4600067138672,199.17999267578125,192.14999389648438,197.77999877929688,194.1379852294922,5880100,IBM
2024-03-13,197.5500030517578,198.10000610351562,195.32000732421875,196.6999969482422,193.077880859375,3993300,IBM
2024-03-14,196.9499969482422,197.75,192.1199951171875,193.42999267578125,189.8680877685547,4109600,IBM
2024-03-15,191.99000549316406,193.05999755859375,190.6999969482422,191.07000732421875,187.5515594482422,8827900,IBM
2024-03-18,191.6999969482422,193.22999572753906,190.32000732421875,191.69000244140625,188.16012573242188,5410600,IBM
2024-03-19,191.49000549316406,193.5800018310547,190.27999877929688,193.33999633789062,189.77975463867188,5317300,IBM
2024-03-20,192.8699951171875,193.97999572753906,191.30999755859375,193.9600067138672,190.3883514404297,3238600,IBM
2024-03-21,193.0,193.3699951171875,190.00999450683594,191.89999389648438,188.3662567138672,6013600,IBM
2024-03-22,192.0,192.99000549316406,190.50999450683594,190.83999633789062,187.32577514648438,3987700,IBM
2024-03-25,190.25999450683594,190.82000732421875,188.75,188.7899932861328,185.3135223388672,3718300,IBM
2024-03-26,189.02000427246094,190.0,188.5,188.5,185.02886962890625,4229500,IBM
2024-03-27,189.60000610351562,190.9600067138672,188.60000610351562,190.8000030517578,187.28652954101562,3693300,IBM
2024-03-28,190.94000244140625,191.92999267578125,190.33999633789062,190.9600067138672,187.44357299804688,3742200,IBM
2024-04-01,190.0,190.4600067138672,188.52000427246094,189.8300018310547,186.33438110351562,2364300,IBM
2024-04-02,189.13999938964844,189.8000030517578,187.60000610351562,188.8800048828125,185.40188598632812,2693500,IBM
2024-04-03,188.60000610351562,191.35000610351562,188.49000549316406,190.89999389648438,187.38467407226562,2826200,IBM
2024-04-04,192.0,193.27999877929688,187.33999633789062,187.94000244140625,184.47918701171875,2983900,IBM
2024-04-05,188.58999633789062,190.32000732421875,188.02000427246094,189.13999938964844,185.65708923339844,2013600,IBM
2024-04-08,189.24000549316406,190.24000549316406,188.91000366210938,189.82000732421875,186.32456970214844,2678300,IBM
2024-04-09,190.5399932861328,191.25,186.66000366210938,189.30999755859375,185.82395935058594,2794200,IBM
2024-04-10,187.4199981689453,187.9199981689453,185.52000427246094,186.0399932861328,182.61416625976562,3081700,IBM
2024-04-11,186.0399932861328,186.8000030517578,184.5800018310547,185.89999389648438,182.47674560546875,2861700,IBM
2024-04-12,184.0,185.1699981689453,181.69000244140625,182.27000427246094,178.91360473632812,3545100,IBM
2024-04-15,185.57000732421875,187.47999572753906,180.8800048828125,181.25,177.91238403320312,3528100,IBM
2024-04-16,185.58999633789062,185.7100067138672,182.86000061035156,183.75,180.36634826660156,4473700,IBM
2024-04-17,184.16000366210938,184.6699981689453,181.77999877929688,183.10000610351562,179.7283172607422,3003000,IBM
2024-04-18,182.35000610351562,183.4600067138672,180.1699981689453,181.47000122070312,178.1283416748047,2886700,IBM
2024-04-19,182.42999267578125,182.8000030517578,180.57000732421875,181.5800018310547,178.23629760742188,3037600,IBM
2024-04-22,182.4499969482422,183.32000732421875,180.4499969482422,181.89999389648438,178.55039978027344,3076500,IBM
2024-04-23,182.72999572753906,184.67999267578125,179.0,182.19000244140625,178.8350830078125,5950200,IBM
2024-04-24,183.1699981689453,184.2899932861328,181.39999389648438,184.10000610351562,180.70989990234375,7616600,IBM
2024-04-25,168.1999969482422,172.4499969482422,165.66000366210938,168.91000366210938,165.79962158203125,16702200,IBM
2024-04-26,167.5,167.8699951171875,165.72999572753906,167.1300048828125,164.05239868164062,8983800,IBM
2024-04-29,167.39999389648438,168.22000122070312,166.22999572753906,167.42999267578125,164.3468475341797,5242200,IBM
2024-04-30,166.49000549316406,166.75999450683594,165.25999450683594,166.1999969482422,163.13951110839844,6011600,IBM
2024-05-01,165.69000244140625,166.27000427246094,164.3000030517578,164.42999267578125,161.402099609375,4029900,IBM
2024-05-02,164.35000610351562,164.8800048828125,162.6199951171875,164.69000244140625,161.65731811523438,3829900,IBM
2024-05-03,165.0,166.61000061035156,164.9199981689453,165.7100067138672,162.65855407714844,3400400,IBM
2024-05-06,166.5,168.6699981689453,166.3800048828125,168.61000061035156,165.50514221191406,4222300,IBM
2024-05-07,169.0,169.2899932861328,167.94000244140625,168.3800048828125,165.27938842773438,3155300,IBM
2024-05-08,168.00999450683594,170.25999450683594,167.89999389648438,169.89999389648438,166.77137756347656,3522000,IBM
2024-05-09,167.5,167.5500030517578,165.8800048828125,166.27000427246094,164.82838439941406,4266600,IBM
2024-05-10,167.1300048828125,168.07000732421875,166.32000732421875,167.14999389648438,165.70074462890625,2255400,IBM
2024-05-13,167.5,168.05999755859375,166.75999450683594,167.55999755859375,166.10719299316406,2414900,IBM
2024-05-14,167.86000061035156,168.1300048828125,166.47999572753906,167.36000061035156,165.90892028808594,2601000,IBM
2024-05-15,167.94000244140625,168.35000610351562,167.33999633789062,168.25999450683594,166.80111694335938,4468800,IBM
2024-05-16,168.25999450683594,169.6300048828125,167.7899932861328,168.97000122070312,167.5049591064453,3492300,IBM
2024-05-17,168.97000122070312,169.11000061035156,167.3300018310547,169.02999877929688,167.56443786621094,2956400,IBM
2024-05-20,169.0,170.16000366210938,168.3800048828125,169.9199981689453,168.4467315673828,2726300,IBM
2024-05-21,169.94000244140625,174.97000122070312,169.94000244140625,173.47000122070312,171.9659423828125,6459800,IBM
2024-05-22,173.38999938964844,174.99000549316406,172.75999450683594,173.69000244140625,172.1840362548828,3294900,IBM
2024-05-23,175.38999938964844,175.4600067138672,170.44000244140625,170.6699981689453,169.19021606445312,3341300,IBM
2024-05-24,171.47999572753906,172.00999450683594,170.2100067138672,170.88999938964844,169.40830993652344,2587400,IBM
2024-05-28,170.44000244140625,171.08999633789062,168.64999389648438,169.66000366210938,168.18898010253906,2629500,IBM
2024-05-29,168.0,168.6300048828125,166.2100067138672,167.0500030517578,165.6016082763672,4206600,IBM
2024-05-30,165.55999755859375,166.72999572753906,164.22999572753906,165.6300048828125,164.1939239501953,3853000,IBM
2024-05-31,165.6999969482422,166.97000122070312,163.83999633789062,166.85000610351562,165.40335083007812,4905000,IBM
2024-06-03,166.5399932861328,166.77999877929688,163.52999877929688,165.27999877929688,163.84695434570312,2776100,IBM
2024-06-04,164.60000610351562,166.39999389648438,163.8800048828125,165.80999755859375,164.3723602294922,2594200,IBM
2024-06-05,166.41000366210938,167.7899932861328,165.77999877929688,167.3800048828125,165.9287567138672,3049400,IBM
2024-06-06,167.3800048828125,168.44000244140625,166.8000030517578,168.1999969482422,166.74163818359375,2207100,IBM
2024-06-07,168.17999267578125,171.30999755859375,168.05999755859375,170.00999450683594,168.5359344482422,3475500,IBM
2024-06-10,169.5500030517578,170.75999450683594,168.8800048828125,170.3800048828125,168.90274047851562,3444700,IBM
2024-06-11,169.97999572753906,170.0,166.80999755859375,169.32000732421875,167.85194396972656,2951300,IBM
2024-06-12,171.35000610351562,172.47000122070312,168.10000610351562,169.0,167.53469848632812,3522700,IBM
2024-06-13,169.00999450683594,169.58999633789062,168.33999633789062,169.1199951171875,167.65365600585938,3525700,IBM
2024-06-14,168.2899932861328,169.47000122070312,167.22999572753906,169.2100067138672,167.74288940429688,2777700,IBM
2024-06-17,168.75999450683594,169.72000122070312,167.5,169.5,168.03036499023438,3239800,IBM
2024-06-18,170.0,170.75,168.3800048828125,170.5500030517578,169.07127380371094,3386400,IBM
2024-06-20,174.0800018310547,174.27999877929688,171.22000122070312,173.9199981689453,172.41204833984375,4723100,IBM
2024-06-21,173.97000122070312,174.9600067138672,171.39999389648438,172.4600067138672,170.96470642089844,10182000,IBM
2024-06-24,175.0,178.4600067138672,174.14999389648438,175.00999450683594,173.49258422851562,4864700,IBM
2024-06-25,175.13999938964844,175.75,171.4199981689453,172.60000610351562,171.10350036621094,4119300,IBM
2024-06-26,171.27999877929688,172.67999267578125,170.41000366210938,171.8699951171875,170.37982177734375,2779000,IBM
2024-06-27,171.1199951171875,172.5,170.47999572753906,170.85000610351562,169.36866760253906,2894000,IBM
2024-06-28,170.85000610351562,173.4600067138672,170.52999877929688,172.9499969482422,171.45045471191406,4193300,IBM
2024-07-01,173.4499969482422,176.4600067138672,173.3800048828125,175.10000610351562,173.58181762695312,3321000,IBM
2024-07-02,174.83999633789062,177.49000549316406,174.32000732421875,177.3000030517578,175.7627410888672,2883300,IBM
2024-07-03,177.8800048828125,177.97999572753906,175.1699981689453,175.72999572753906,174.2063446044922,1649000,IBM
2024-07-05,175.74000549316406,176.08999633789062,173.9499969482422,176.02000427246094,174.49383544921875,2086000,IBM
2024-07-08,176.41000366210938,178.58999633789062,176.00999450683594,177.63999938964844,176.09979248046875,2503000,IBM
2024-07-09,177.60000610351562,177.6999969482422,175.5800018310547,176.47999572753906,174.94984436035156,2512700,IBM
2024-07-10,176.60000610351562,178.22000122070312,174.4499969482422,177.83999633789062,176.2980499267578,3462200,IBM
2024-07-11,177.64999389648438,179.44000244140625,176.6199951171875,178.30999755859375,176.76397705078125,2806800,IBM
2024-07-12,178.55999755859375,184.16000366210938,178.5,182.8300018310547,181.2447967529297,4785600,IBM
2024-07-15,183.3800048828125,184.89999389648438,182.60000610351562,182.8800048828125,181.2943572998047,2925700,IBM
2024-07-16,184.6699981689453,186.60000610351562,184.52000427246094,185.80999755859375,184.19895935058594,3374500,IBM
2024-07-17,185.44000244140625,187.94000244140625,185.07000732421875,187.4499969482422,185.82473754882812,4225300,IBM
2024-07-18,186.63999938964844,189.47000122070312,185.10000610351562,185.22000122070312,183.61407470703125,3487800,IBM
2024-07-19,186.3300018310547,187.0,181.9499969482422,183.25,181.66114807128906,3816000,IBM
2024-07-22,183.39999389648438,184.97000122070312,182.86000061035156,184.14999389648438,182.5533447265625,2488500,IBM
2024-07-23,184.36000061035156,185.3800048828125,183.00999450683594,184.10000610351562,182.5037841796875,2180200,IBM
